date,avg_inflation_1d,tuik_weighted_1d,avg_inflation_7d,tuik_weighted_7d,avg_inflation_15d,tuik_weighted_15d,avg_inflation_30d,tuik_weighted_30d
2026-04-25,,,,,,,,
2026-04-26,0.0,0.0,,,,,,
2026-04-27,0.0,0.0,,,,,,
2026-04-28,0.0,0.0,,,,,,
2026-04-29,0.1418667090273141,0.549260932887272,,,,,,
2026-04-30,0.3866216787182966,0.3278711352832134,,,,,,
2026-05-01,0.4735428800469545,0.304593843025798,,,,,,
2026-05-02,0.0,0.0,0.9913404109427286,1.1801320249862188,,,,
2026-05-03,0.0,0.0,0.9957295703073747,1.1834069267487748,,,,
2026-05-04,0.0025080436542912,0.0008919923550323,1.0011971323218782,1.1883705260512116,,,,
2026-05-05,0.3333474521699346,0.1184296198116614,1.334302588095554,1.3005988022076067,,,,
2026-05-06,0.0,0.0,1.183190870720515,0.739458012167307,,,,
2026-05-07,0.0310549347617688,0.0110960466160688,0.8491808971578445,0.4403831802638958,,,,
2026-05-08,0.0,0.0,0.366289581169782,0.1303358602718697,,,,
2026-05-09,0.0248675810924798,0.1036737828188433,0.3927983759530071,0.2390822703917167,,,,
2026-05-10,0.0,0.0,0.3936267561032616,0.2397319410583948,1.4004982320006023,1.4323158832148242,,
2026-05-11,0.0,0.0,0.3902212235900717,0.2386615150773503,1.404340956009584,1.435674663656643,,
2026-05-12,0.0050087757827411,0.0017893326582292,0.0619986286062252,0.1198726602515162,1.4094018022098935,1.4358875303027492,,
2026-05-13,0.0,0.0,0.0617717490187421,0.1176962722940744,1.407091860416206,1.4337058667656826,,
2026-05-14,0.18550765566300817,0.09093266817129618,0.21539083684979315,0.19354195250123524,1.4401611619284418,0.9589091242391214,,
