product_name,price
ULKER 91 GR  IKR..MINI  ALL STAR PAKETİ,"57,50 ₺"
ULKER ALBENI  KURABIYEM 170 GR,"87,50 ₺"
ULKER ALBENI 40 GR,"20,00 ₺"
ULKER ALBENI ATISTIRMALIK 72 GR,"35,00 ₺"
ULKER ALTINBASAK 125 GR CAVDARLI GRISSINI,"70,00 ₺"
ULKER ALTINBASAK COREKOT&KINOA LABNE SANDVIC 60 GR,"20,00 ₺"
ULKER ALTINBASAK COREKOTLU 5*40  GR,"64,50 ₺"
ULKER ALTINBASAK YULAFLI 46 GR,"13,00 ₺"
ULKER ALTINBASAK YULAFLI 5 LI 230 GR,"61,50 ₺"
ULKER BATON CIK.FISTIKLIM 30 GR,"52,50 ₺"
ULKER BATON CIK.SUTLU 30 GR,"35,00 ₺"
ULKER BEBE BISKUVI 172 GR,"40,00 ₺"
ULKER BEBE BISKUVI 400GR POSET,"82,50 ₺"
ULKER BEBE BISKUVI 800 GR,"119,99 ₺"
ULKER BISKREM EXTRA KAK.184 GR.,"52,00 ₺"
ULKER BISKREM KAKAOLU 100 GR,"25,00 ₺"
ULKER BISKREM RULO 150GR,"36,00 ₺"
ULKER CIK.%60 BITTER KARE 60 GR,"70,00 ₺"
ULKER CIK.CARAMIO 32 GR,"27,50 ₺"
"ULKER CIK.DIDO GOFRET 55,5 GR","45,00 ₺"
"ULKER CIK.DIDO TRİO BEYAZ 36,5 GR","30,00 ₺"
ULKER CIK.FINDIKLI KARE 60 GR,"72,50 ₺"
ULKER CIK.GOFRET BITTER 36 GR,"16,50 ₺"
ULKER CIK.HOBBY 25 GR,"10,00 ₺"
ULKER CIK.KARE A.FISTIKLI 65 GR,"78,99 ₺"
ULKER CIK.KARE CARAMIO 55 GR,"44,50 ₺"
ULKER CIK.LAVIVA 35 GR,"27,50 ₺"
ULKER CIK.SUTLU KARE 60 GR,"49,99 ₺"
ULKER CIK.TABLET BITTER 70 GR,"92,50 ₺"
ULKER CIK.TABLET SUTLU 70 GR,"92,50 ₺"
ULKER CIZI CITIR 40 GR PEYNIR SOGAN KRAKER,"16,00 ₺"
ULKER CIZI CITIR 40 GR TULUM PEYN KOZ BIBER KRAKER,"16,00 ₺"
ULKER CIZI KRAKER 4*70 GR,"47,99 ₺"
ULKER CIZI KRAKER 70 GR,"15,00 ₺"
ULKER CIZIVIC 3 LU 246 GR,"58,00 ₺"
ULKER CIZIVIC SANDIVIC 82 GR,"20,00 ₺"
ULKER COCOSTAR 25 GR,"13,00 ₺"
ULKER COCOSTAR ATIŞTIRMALIK 66 GR,"27,50 ₺"
ULKER COKOMEL MARSHMALLOW SADE 36 GR,"17,00 ₺"
ULKER COKOMILK 24 GR,"10,00 ₺"
ULKER COKONAT 33 GR,"25,00 ₺"
ULKER COKOPRENS 30 GR,"8,00 ₺"
ULKER COKOPRENS 300 GR 10 LU,"54,99 ₺"
ULKER COKOPRENS 81 GR,"20,00 ₺"
ULKER CUBUK KRAKER 80 GR,"11,50 ₺"
ULKER DANKEK LOK.HIND.CEV.160 GR,"50,00 ₺"
ULKER DANKEK LOK.UZUMLU 160 GR,"50,00 ₺"
ULKER DANKEK MUZLU RULO 235 GR,"70,00 ₺"
ULKER DANKEK POTI HIND.CEV.35 GR,"10,00 ₺"
ULKER DANKEK POTI KAKAOLU 35 GR,"10,00 ₺"
ULKER DANKEK POTI MEYVELI 35 GR,"10,00 ₺"
ULKER DIDO GOFRET 35 GR,"27,50 ₺"
ULKER DORE BISK.SADE 86 GR,"30,00 ₺"
ULKER ECE FINDIKLI DOKME KG,"750,00 ₺"
"ULKER FINDIK RUYASI 40,5 GR","35,00 ₺"
ULKER FINGER 750 GR,"120,00 ₺"
ULKER GOFRET 9 KAT KAT MUZLU 39 GR,"12,00 ₺"
ULKER HALLEY 30 GR,"12,00 ₺"
ULKER HALLEY 8 LI 240 GR,"69,99 ₺"
ULKER HALLEY KARADUT 7 LI 236 GR,"69,99 ₺"
ULKER HANIMELLER ASORTI 150 GR,"40,00 ₺"
ULKER HANIMELLER COKODAMLA 82 GR,"20,00 ₺"
ULKER HANIMELLER TUZLU KARMA 150 GR,"40,00 ₺"
ULKER HAYLAYF BISKUVI 64 GR,"12,50 ₺"
ULKER IKRAM CIKOLATALI 84 GR,"23,00 ₺"
ULKER IKRAM KREMALI 3*84 GR,"65,00 ₺"
ULKER KAT KAT FINDIK 25 GR,"10,00 ₺"
ULKER KRAKER ÇUBUK 40 GR,"6,00 ₺"
ULKER KRAKER CUBUK SUSAMLI 45 GR,"11,50 ₺"
ULKER KRAKER SUSAMLI CUBUK 70 GR,"16,50 ₺"
ULKER KREMALI BISKUVI 244 GR,"49,00 ₺"
ULKER KREMALI BISKUVI 61 GR,"13,00 ₺"
ULKER KREMALI BISKUVI 8 LI,"74,99 ₺"
ULKER KREMALI BISKUVILI  MUZLU 61 GR,"13,00 ₺"
ULKER KREMINI TOFFEE CILEK 44 GR,"21,00 ₺"
ULKER KREMINI TOFFEE KARPUZ 44 GR,"21,00 ₺"
ULKER KRISPI CUBUK KRAKER ACILI 43 GR,"10,00 ₺"
ULKER KRISPI CUBUK KRAKER BAHARATLI 43 GR,"10,00 ₺"
ULKER KRISPI CUBUK KRAKER PEYNIRLI 43 GR,"10,00 ₺"
ULKER METRO 36 GR,"17,00 ₺"
ULKER METRO 4*36,"65,00 ₺"
ULKER MINI HALLEY KARADUT 74 GR,"27,50 ₺"
ULKER NAPOLITEN 33 GR,"45,00 ₺"
ULKER OLALA SUFLE KEK 70 GR,"35,00 ₺"
ULKER PETIBOR 800 GR,"89,99 ₺"
ULKER PETIBOR CIFTE KAV.175 GR,"30,00 ₺"
ULKER PETIBOR KAKAOLU 175GR,"30,00 ₺"
ULKER PETIBOR KAKAOLU 450GR,"70,00 ₺"
ULKER PETIT BEURRE 175GR,"30,00 ₺"
ULKER PETIT BEURRE 450 GR,"70,00 ₺"
ULKER PIKO PORT.BAR 18 GR,"10,00 ₺"
ULKER PROBIS 10 LU 280 GR,"80,00 ₺"
ULKER PROBIS BISKUVI 75 GR,"23,00 ₺"
ULKER PUL CIKOLATA 100 GR,"119,99 ₺"
ULKER RULO KAT FINDIKLI 170 GR,"70,00 ₺"
ULKER RULOKAT FINDIKLI 42 GR,"18,50 ₺"
ULKER SAKLIKOY 100 GR  FRAMBUAZLI CHEESECAKE BISK.,"35,00 ₺"
ULKER SAKLIKOY CIK.KAK.BIS.87 GR,"23,00 ₺"
ULKER SAKLIKOY SUTLU CIKO.100 GR,"35,00 ₺"
ULKER TAC KRAKER 76 GR,"15,00 ₺"
ULKER YUPO AYICIK 80 GR,"34,00 ₺"
ULKER YUPO MEYVE BAHCESI 80 GR,"34,00 ₺"
UYSAL CEZERYE 50 GR,"14,99 ₺"
"VIVIDENT 37,5 MENTOS MEYVELI STICK","23,99 ₺"
VIVIDENT CUZDAN DAMLA SAKIZLI 26 GR,"50,99 ₺"
VIVIDENT CUZDAN EKSTRA 26  GR,"50,99 ₺"
VIVIDENT STORMING 45 DAKIKA 33 GR,"50,99 ₺"
VIVIDENT STORMING KARPUZ 33 GR,"50,99 ₺"
VIVIDENT STORMING NANE 33 GR,"50,99 ₺"
ZUBER 40 GR YER FISTIKLI CIKOLATALI,"64,95 ₺"
ZUBER CILEKLI CIKO.40 GR,"64,95 ₺"
ZUBER FINDIKLI KAKAOLU 40 GR,"64,95 ₺"
ZUBER GLUTENSIZ PROTEIN BAR KAKAOLU 40 GR,"79,95 ₺"
ANANAS ADET,"139,99 ₺"
ARMUT DEVECİ,"129,99 ₺"
ARMUT SANTAMARİA,"139,99 ₺"
BAL KABAK,"39,99 ₺"
BİBER KIRMIZI,"139,99 ₺"
BİBER KÖY KG,"179,99 ₺"
ÇARLİSTON BİBER,"119,99 ₺"
DEREOTU DEMET,"29,99 ₺"
DOLMA BİBER,"169,99 ₺"
DOMATES,"69,99 ₺"
DOMATES KOKTEYL,"119,99 ₺"
DOMATES PEMBE,"119,99 ₺"
DOMATES SALKIM KG,"69,99 ₺"
ELMA GOLDEN,"99,99 ₺"
ELMA GRANNY SMİTH,"139,99 ₺"
ELMA STARKİNG,"99,99 ₺"
ELMA STARKİNG EKONOMIK,"49,99 ₺"
GÖBEK SALATA,"89,99 ₺"
GREYFURT,"59,99 ₺"
HAVUÇ,"24,99 ₺"
HİNDİSTAN CEVİZİ,"69,99 ₺"
HÜNNAP,"54,99 ₺"
ISPANAK,"49,99 ₺"
KABAK,"159,99 ₺"
KARNIBAHAR KG,"49,99 ₺"
KİVİ KG,"159,99 ₺"
KIVIRCIK ADET,"59,99 ₺"
LAHANA BEYAZ KG,"16,99 ₺"
LAHANA KARA DEMET,"49,99 ₺"
LAHANA KIRMIZI,"39,99 ₺"
LİMON,"99,99 ₺"
MANDALİNA MURCOTT,"49,99 ₺"
MANTAR 400GR PAKET,"99,99 ₺"
MANTAR ISTIRIDYE PAKET 300 GR,"119,99 ₺"
MUZ İTHAL,"139,99 ₺"
MUZ YERLİ,"79,99 ₺"
NANE DEMET,"29,99 ₺"
NAR,"129,99 ₺"
PANCAR KG,"89,99 ₺"
PATATES TAZE,"19,99 ₺"
PATLICAN,"199,99 ₺"
PIRASA,"29,99 ₺"
PORTAKAL SIKMA,"29,99 ₺"
ROKA,"29,99 ₺"
SALAMURA VAKUMLU 400 GR,"149,99 ₺"
SALAMURA YAPRAK PET 1 KG,"329,99 ₺"
SALAMURA YAPRAK PET 3KG,"579,99 ₺"
SALAMURA YAPRAK PET 750 GR,"249,99 ₺"
SALATALIK,"99,99 ₺"
ŞALGAM,"29,99 ₺"
SİVRİ BİBER,"119,99 ₺"
SOĞAN ARPACIK 500 GR,"59,99 ₺"
SOĞAN KURU,"14,99 ₺"
SOĞAN MOR FILE,"49,99 ₺"
TURP KIRMIZI,"29,99 ₺"
TURP KURABİYE KG,"29,99 ₺"
ÜZÜM REDGLOBE,"129,99 ₺"
APTAMIL 1 AKILLI KUTU 800 GR,"1.109,90 ₺"
APTAMIL 3 AKILLI KUTU 350 GR,"539,90 ₺"
ARI MAMA BALLI İRMİKLİ 250 GR,"74,99 ₺"
ARI MAMA MUZLU 250 GR,"74,99 ₺"
ARI MAMA SUTLU 250 GR,"74,99 ₺"
BABY TURCO DOGADAN BONUS  120 LI MAXI,"449,99 ₺"
BABY TURCO JUMBO  MAXI 30LU,"169,99 ₺"
BABY TURCO JUMBO MIDI 34 LU,"169,99 ₺"
BEBELAC 400 GR 1 YENI,"379,90 ₺"
BEBELAC 400 GR 3 YENI,"379,90 ₺"
BEBELAC 400 GR COCUK 4 YENI,"379,90 ₺"
BEBELAC 800 GOLD 1 YENI,"819,90 ₺"
BEBEM NATURAL ULTRA FIRSAT 104 LI MAXI,"349,99 ₺"
DALIN BEBE YAGI NORMAL 300ML,"199,99 ₺"
DALIN KOPUK SABUN MANGO 200ML,"129,99 ₺"
DALIN SAMPUAN 900 ML,"199,99 ₺"
DEL.DALIN SAMP. 700 ML,"129,99 ₺"
ETI CICIBEBE 700 GR,"149,75 ₺"
FERIDE SERPME PUDRA 75 GR,"39,99 ₺"
HERO BABY 120 GR PREB.CILEK YOGURT,"69,99 ₺"
HERO BABY 200 GR SUTLU 8 TAHILLI MEYVELI,"145,00 ₺"
HERO BABY 200 GR SUTLU IRMIKLI BALLI,"145,00 ₺"
HERO BABY 200 GR SUTLU PIRINCLI MUZLU,"145,00 ₺"
HERO BABY ORG KVN. ELMALI 120 GR,"69,99 ₺"
HERO BABY ORG.KAYISILI 120 GR,"69,99 ₺"
HERO BABY SÜTLAÇ 125 GR,"42,50 ₺"
HIPP KVN ORG.SUTLAC 125GR,"79,90 ₺"
HIPP KVN.ORG.ELMA PURESI 125 GR,"89,90 ₺"
HIPP KVN.ORG.ERIK PURESI 125 GR,"94,90 ₺"
HIPP KVN.ORG.KAYISI PURESI 125 GR,"89,90 ₺"
HIPP KVN.ORG.SEFTALI PURESI 125 GR,"94,90 ₺"
HIPP ORG. BEBE BISKUVISI 180 GR,"159,90 ₺"
HIPP ORG.BIBERON MAMASI 3 300 GR,"439,90 ₺"
HIPP ORGANIK 200 GR 5 TAHILLI EK GIDA,"179,90 ₺"
HIPP ORGANİK 350 GR COMBİOTİC 1 BEBEK SUTU,"629,90 ₺"
HIPP ORGANİK 350 GR COMBİOTİC 2 DEVAM SÜTÜ,"629,90 ₺"
HIPP ORGANİK 350 GR COMBİOTİC 3 BEBEK SÜTÜ,"629,90 ₺"
PRIMA FIRSAT MIDI 3 62 LI,"524,99 ₺"
UNI BABY SAMPUAN 900 ML,"169,99 ₺"
WEE BABY  837 SEFFAF DESENLI DAMAKLI EMZIK NO:2,"139,99 ₺"
WEE BABY 122  MAMA KASIGI 2 'LI.,"229,99 ₺"
WEE BABY 753 AKITMAZ KLP PP BARDAK 125 ML (ANTIKOL,"264,99 ₺"
WEE BABY 754 AKITMAZ KLP  PP BARDAK 250 ML ANTIKOL,"299,99 ₺"
AÇIK BAHARAT KÖFTE HARCI KG,"14,99 ₺"
AKMAN ACI TOZ BIBER 60 GR,"49,99 ₺"
AKMAN COREKOTU 60 GR,"46,50 ₺"
AKMAN DOLMA FISTIK 23 GR,"105,99 ₺"
AKMAN FESLEGEN 20 GR,"19,99 ₺"
AKMAN HINDISTAN CEVIZI 40 GR,"43,99 ₺"
AKMAN ISOT 60 GR,"47,99 ₺"
AKMAN KARABIBER 150 GR,"169,99 ₺"
AKMAN KARABIBER TANE 40 GR,"59,99 ₺"
AKMAN KARABIBER TOZ 45 GR,"69,99 ₺"
AKMAN KARANFIL 15 GR,"44,99 ₺"
AKMAN KARBONAT 100 GR,"22,99 ₺"
AKMAN KEKIK 20 GR,"42,99 ₺"
AKMAN KIMYON 60 GR,"53,99 ₺"
AKMAN KOFTE HARCI 90 GR,"44,99 ₺"
AKMAN KORI 40 GR,"31,99 ₺"
AKMAN KUS UZUMU 40 GR,"66,99 ₺"
AKMAN LIMON TUZU 60 GR,"37,99 ₺"
AKMAN NANE 25 GR,"27,99 ₺"
AKMAN NANE 85 GR,"80,99 ₺"
AKMAN PUL BIBER 200 GR,"135,99 ₺"
AKMAN PULBIBER 60 GR,"49,99 ₺"
AKMAN SARIMSAK TOZU 40 GR,"43,50 ₺"
AKMAN SUMAK 60 GR,"59,99 ₺"
AKMAN TARCIN 50 GR,"50,50 ₺"
AKMAN TATLI TOZ BIBER 60 GR,"53,99 ₺"
AKMAN YEDI TURLU BAHARAT 50 GR,"85,99 ₺"
AKMAN ZENCEFIL 40 GR,"38,99 ₺"
AKMAN ZERDECAL 40 GR,"32,99 ₺"
ANKARA MAKARNA ARPA SEHRIYE 500 GR,"31,00 ₺"
ANKARA MAKARNA BONCUK 500 GR,"31,00 ₺"
ANKARA MAKARNA BURGU 500 GR,"31,00 ₺"
ANKARA MAKARNA FIYONK 500 GR,"31,00 ₺"
ANKARA MAKARNA INCE SPAGETTI 500GR,"31,00 ₺"
ANKARA MAKARNA INCE UZUN 500 GR,"31,00 ₺"
ANKARA MAKARNA KELEBEK 500 GR,"31,00 ₺"
ANKARA MAKARNA KEPEKLI SPAGETTI 350 GR,"34,50 ₺"
ANKARA MAKARNA MANTI 500 GR,"31,00 ₺"
ANKARA MAKARNA PENNE 500 GR,"31,00 ₺"
ANKARA MAKARNA SEBZELI BURGU 350 GR,"36,99 ₺"
ANKARA MAKARNA SPAGETTI 500 GR,"31,00 ₺"
ANKARA MAKARNA TEL SEHRIYE 500 GR,"31,00 ₺"
ANKARA MAKARNA YUKSUK 500 GR,"31,00 ₺"
ARBELLA MAKARNA 500 GR ARPA SEHRIYE,"29,99 ₺"
ARBELLA MAKARNA 500 GR BURGU,"29,99 ₺"
ARBELLA MAKARNA 500 GR DIRSEK,"29,99 ₺"
ARBELLA MAKARNA 500 GR FIYONK,"29,99 ₺"
ARBELLA MAKARNA 500 GR KALEM KESME,"29,99 ₺"
ARBELLA MAKARNA 500 GR KELEBEK,"29,99 ₺"
ARBELLA MAKARNA 500 GR SPAGHETTI,"29,99 ₺"
BAGDAT ACI BIBER K.QUADRO 75 GR,"74,99 ₺"
BAGDAT BAH.KARANFIL 15GR,"49,99 ₺"
BAGDAT CAJUN BAHARATI K.QUADRO 80 GR,"79,99 ₺"
BAGDAT CITIR PANE HARCI 90GR,"49,99 ₺"
BAGDAT COREKOTU K.QUADRO 75 GR,"69,99 ₺"
BAGDAT DEFNE YAPRAGI POSET 6 GR,"29,99 ₺"
BAGDAT DOLMA BAHARI 40 GR,"41,99 ₺"
BAGDAT DOLMALIK FISTIK 23 GR,"179,99 ₺"
BAGDAT FESLEGEN K.QUADRO 30 GR,"34,99 ₺"
BAGDAT HASHAS MAVI K.QUADRO 80 GR,"64,99 ₺"
BAGDAT HINDISTAN CEVIZI K.QUADRO 50 GR,"59,99 ₺"
BAGDAT HINDISTAN CEVIZI QUADRO 160GR,"159,99 ₺"
BAGDAT ISOT BIBER K.QUADRO 80 GR,"74,99 ₺"
BAGDAT KARABIBER 40 GR,"75,99 ₺"
BAGDAT KARABIBER TANE 40 GR,"75,99 ₺"
BAGDAT KARBONAT K.QUADRO 150 GR,"35,99 ₺"
BAGDAT KEKIK K.QUADRO 25 GR,"79,99 ₺"
BAGDAT KEKIK KILITLI QUADRO EKO POSET 60 GR,"173,99 ₺"
BAGDAT KIMYON K.QUADRO 75 GR,"76,99 ₺"
BAGDAT KISNIS 40 GR,"27,99 ₺"
BAGDAT KOFTE HARCI 90 GR,"46,95 ₺"
BAGDAT KORİ K.QUADRO 70 GR,"64,99 ₺"
BAGDAT KUS UZUMU 40 GR,"79,99 ₺"
BAGDAT LIMON TUZU 60 GR,"44,99 ₺"
BAGDAT MAHLEP 30 GR,"164,99 ₺"
BAGDAT NANE EKO KILITLI QUADRO 70GR,"74,99 ₺"
BAGDAT NANE K.QUADRO 30 GR,"36,99 ₺"
BAGDAT PUL BIBER EKSTRA ACI K.QUADRO 80 GR,"74,99 ₺"
BAGDAT PUL BIBER QUADRO EKO POSET 210 GR,"159,99 ₺"
BAGDAT PUL KIRMIZI BIBER K.QUADRO 80 GR,"73,99 ₺"
BAGDAT SARIMSAK TOZU TUZLUKLU CAM 48 GR,"86,99 ₺"
BAGDAT SUMAK K.QUADRO 80 GR,"94,99 ₺"
BAGDAT SUSAM K.QUADRO 75 GR,"49,99 ₺"
BAGDAT TARCIN 45 GR,"54,99 ₺"
BAGDAT TARCIN KABUK POSET 45 GR,"68,99 ₺"
BAGDAT TATLI KIRMIZI BIBER K.QUADRO 75 GR,"73,99 ₺"
BAGDAT TAVUK HARCI 65GR,"49,99 ₺"
BAGDAT ZENCEFIL K.QUADRO 60 GR,"69,99 ₺"
BAGDAT ZERDECAL QUADRO 70 GR,"63,99 ₺"
BARILLA MAKARNA 400 GR GLUTENSIZ SPAGETTI,"199,99 ₺"
BARILLA MAKARNA 500 GR DENIZ KAB.(GNOCHETTI),"52,99 ₺"
BARILLA MAKARNA 500 GR MIDYE,"52,99 ₺"
BARILLA MAKARNA 500 GR SPAGETTI,"52,99 ₺"
BARILLA MAKARNA 500 GR YASSI SPAGETTI(BAVETTE),"52,99 ₺"
BARILLA SOS PESTO GENOVESE 190 GR,"144,99 ₺"
BILLUR HIMALAYA TUZ DEGIRMEN 200 GR,"96,99 ₺"
BILLUR IYOTSUZ TUZLUKLU TUZ 250 GR,"40,99 ₺"
BILLUR TUZ 1500GR,"64,99 ₺"
BILLUR TUZ 750GR,"33,99 ₺"
BILLUR TUZ PLASTIK TUZLUKLU 500 GR,"54,99 ₺"
BILLUR TUZ TUZLUKLU 125 GR,"26,99 ₺"
BIZIM BULYON ET 120 GR 9+3,"45,99 ₺"
BIZIM BULYON TAVUK 120 GR 9+3,"45,99 ₺"
BIZIM CORBA DOMATES 65 GR,"35,99 ₺"
BIZIM CORBA EZOGELIN 80 GR,"35,99 ₺"
BIZIM CORBA K.MANTAR 65GR,"35,99 ₺"
BIZIM CORBA K.TAVUK 62 GR,"35,99 ₺"
BURCU BEZELYE 570 GR CAM,"54,99 ₺"
BURCU BEZELYE TNK 830 GR,"74,99 ₺"
BURCU GARNITUR 570 GR CAM.,"59,99 ₺"
BURCU HASLANMIS FASULYE 600 GR CAM,"59,95 ₺"
BURCU HASLANMIS NOHUT 600 GR CAM,"59,95 ₺"
BURCU KETCAP KATKISIZ 650 GR ACI,"63,99 ₺"
BURCU KETCAP KATKISIZ 650 GR TATLI,"63,99 ₺"
BURCU KOZLEMIS PATLICAN 540 GR,"69,99 ₺"
BURCU KOZLENMIS BIBER 560 GR,"109,99 ₺"
BURCU MAYONEZ BUFE 550 GR,"67,50 ₺"
CALVE KETCAP + LIGHT MAYONEZ 600 +540 GR,"169,99 ₺"
CALVE KETCAP 400 GR,"79,99 ₺"
CALVE MAYONEZ 540 GR,"149,99 ₺"
CALVE SOS ACI 265 GR,"99,99 ₺"
CALVE SOS BALLI HARDAL 260 GR,"134,99 ₺"
CALVE SOS BARBEKU 290 GR,"99,99 ₺"
CALVE SOS CHEDDAR 240 GR,"99,99 ₺"
CALVE SOS RANCH 245GR,"99,99 ₺"
DARDANEL EKONOMIK 140 GRX2,"259,99 ₺"
DARDANEL EKONOMIK TON 4*75 GR(HEDIYELI),"169,99 ₺"
DARDANEL TON  2*140 GR,"384,99 ₺"
DARDANEL TON H.YEMEK 4 TAHILLI 160 GR,"169,99 ₺"
DARDANEL TON H.YEMEK MEKSIKA FASULYELI 160G,"169,99 ₺"
DARDANEL TON H.YEMEK MISIRLI 160 GR,"169,99 ₺"
DARDANEL TON Z YAGLI  3*75 GR,"399,99 ₺"
DEL.AKMAN KEKIK 85 GR,"99,99 ₺"
DEL.BAGDAT PASTA SÜSÜ K.QUADRO 50 GR,"9,99 ₺"
DEL.ONCU SALCA DOMATES 700 CC CAM,"89,99 ₺"
DEL.TARIS 750 ML Z.YAGI NAT. SIZMA CAM,"449,99 ₺"
DEL.TUKAS 700 GR RENDELENMIS DOMATES CAM,"54,99 ₺"
DR OETKER SOS CIKO.BITTER 125 GR,"57,50 ₺"
DR OETKER SOS CIKOLATALI 128 GR,"57,50 ₺"
DR OETKER SOS MEYVELI 80 GR,"31,50 ₺"
DURU BULGUR BASBASI 1000 GR,"64,99 ₺"
DURU BULGUR CIGKOFTELIK 1000 GR,"64,99 ₺"
DURU BULGUR IRI PILAVLIK 1000 GR,"64,99 ₺"
DURU BULGUR PILAVLIK 1000 GR,"64,99 ₺"
FIDE KELLE PACA CORBASI 480 ML,"149,99 ₺"
FIDE TAVUK SUYU 480 ML,"51,99 ₺"
FIDE TON BALIGI 2X160 GR.,"229,99 ₺"
FIDE TON BALIGI KLASIK 3*80 GR,"209,99 ₺"
FILIZ MAKARNA 500 GR ARPA SEHRIYE,"31,00 ₺"
FILIZ MAKARNA 500 GR BONCUK,"31,00 ₺"
FILIZ MAKARNA 500 GR BURGU,"31,00 ₺"
FILIZ MAKARNA 500 GR ERISTE,"31,00 ₺"
FILIZ MAKARNA 500 GR FIRIN,"31,00 ₺"
FILIZ MAKARNA 500 GR FIYONK,"31,00 ₺"
FILIZ MAKARNA 500 GR INCE UZUN,"31,00 ₺"
FILIZ MAKARNA 500 GR KALEM,"31,00 ₺"
FILIZ MAKARNA 500 GR KELEBEK,"31,00 ₺"
FILIZ MAKARNA 500 GR MANTI,"31,00 ₺"
FILIZ MAKARNA 500 GR SPAGETTI,"31,00 ₺"
FILIZ MAKARNA 500 GR TEL SEHRIYE,"31,00 ₺"
FILIZ MAKARNA 500 GR YASSI SPAGETTI,"31,00 ₺"
FILIZ MAKARNA 500 GR YUKSUK,"31,00 ₺"
FILIZ TAM BUGDAY BURGU 350 GR,"34,99 ₺"
GUNSEVEN SIRKE ELMA 500 ML PET,"24,99 ₺"
GUNSEVEN SIRKE UZUM 500 ML PET,"27,99 ₺"
HEINZ HARDAL MILD 240GR,"149,99 ₺"
HEINZ MAYONEZ ACI 405 GR,"229,99 ₺"
INDOMIE 120 GR  JUMBO SEBZE  AROMALI,"25,99 ₺"
INDOMIE 120 GR JUMBO KORI AROMALI,"25,99 ₺"
INDOMIE 60 GR BARDAK DANA ETI CESNILI NOODLE,"40,99 ₺"
INDOMIE 60 GR BARDAK KORI NOODLE,"40,99 ₺"
INDOMIE 60 GR BARDAK SEBZELI NOODLE,"40,99 ₺"
INDOMIE 60 GR BARDAK TAVUK CESNILI NOODLE,"40,99 ₺"
INDOMIE 70 GR PAK.TAVUK CESNILI NOODLE,"19,99 ₺"
INDOMIE 75 GR PAK.KORI NOODLE,"19,99 ₺"
INDOMIE 75 GR PAK.SEBZELI NOODLE,"19,99 ₺"
INDOMIE 75 GR PAK.SPESIYAL NOODLE,"19,99 ₺"
INDOMIE 80 GR GURME ACI VE BAHARATLI,"26,99 ₺"
INDOMIE 80 GR GURME SOYA SOSLU,"26,99 ₺"
INDOMIE PAKET KORILI NOODLE 5 LI,"85,99 ₺"
INDOMIE PAKET SEBZELI NOODLE 5 LI,"85,99 ₺"
INDOMIE PAKET SPESIYAL NODLE 5 LI,"85,99 ₺"
INDOMIE PAKET TAVUK CESNILI NOODLE 5 LI,"85,99 ₺"
IPEK SALCA DOMATES 1650 GR PET,"169,99 ₺"
K.KUKRER 250 ML %100 NAR EKSISI  CAM,"249,99 ₺"
K.KUKRER BEYAZ SIRKE 2 LT,"69,99 ₺"
K.KUKRER ORGANIK ELMA SIRKESI 500 ML CAM,"189,99 ₺"
K.KUKRER SIRKE ELMA 500 ML CAM,"99,99 ₺"
K.KUKRER SIRKE ELMA 500ML PET,"89,99 ₺"
K.KUKRER SIRKE UZUM 1000 ML PET,"139,99 ₺"
K.KUKRER SIRKE UZUM 500ML  PET,"79,99 ₺"
K.KUKRER SOYA SOSU 375 ML PET,"139,99 ₺"
KIMIN ASURELIK BUGDAY 1000 GR,"39,99 ₺"
KIMIN BULGUR ESMER 1000 GR CIG KOFTELIK,"34,99 ₺"
KIMIN BULGUR IRI PILAVLIK 1000 GR,"34,99 ₺"
KIMIN BULGUR KOFTELIK 1000 GR,"34,99 ₺"
KIMIN CIN MISIR 1000 GR.,"49,99 ₺"
KIMIN FASULYE DERMASON 1000 GR.,"89,99 ₺"
KIMIN GONEN BALDO PIRINC 1000 GR,"129,99 ₺"
KIMIN GONEN BALDO PIRINC 2000 GR,"249,99 ₺"
KIMIN KIRIK PIRINC 1000 GR,"39,99 ₺"
KIMIN KIRMIZI IC MERCIMEK 1000 GR,"139,99 ₺"
KIMIN KOCBASI NOHUT 1000 GR,"89,99 ₺"
KIMIN OSMANCIK PIRINC 1000 GR,"114,99 ₺"
KIMIN PILAVLIK PIRINC 1000 GR,"89,99 ₺"
KIMIN YAKAN BIBER TURSU CAM 330 GR,"69,99 ₺"
KNORR  ANALI KIZLI CORBA 70 GR,"36,99 ₺"
KNORR BULYON ET SUYU 240GR,"64,99 ₺"
KNORR BULYON TAVUK SUYU 120GR,"37,99 ₺"
KNORR BULYON TAVUK SUYU 240GR,"64,99 ₺"
KNORR CABUK CORBA 19 GR KREMALI MANTAR,"12,49 ₺"
KNORR CABUK CORBA 22 GR ACILI DOMATES,"12,49 ₺"
KNORR CABUK CORBA 22 GR KITIRLI DOMATES,"12,49 ₺"
KNORR CESNI 32 GR TAVUK MANGAL LEZZETI,"38,99 ₺"
KNORR CESNI 37 GR TAVUK BAH. SARIMSAKLI,"38,99 ₺"
KNORR CORBA EZOGELIN 74  GR,"29,99 ₺"
KNORR CORBA ISKEMBE 63 GR,"29,99 ₺"
KNORR CORBA KREMALI DOMATES 69 GR,"29,99 ₺"
KNORR CORBA KREMALI MANTAR 63 GR,"29,99 ₺"
KNORR CORBA KREMALI TAVUK 65 GR,"29,99 ₺"
KNORR CORBA MERCIMEK 76 GR,"29,99 ₺"
